법정동코드,시도명,시군구명,읍면동명,리명,순위,생성일자,삭제일자,과거법정동코드
1162092300,서울특별시,관악구,신림10동,,0,1988-04-23,1988-04-23,
1162092400,서울특별시,관악구,신림11동,,0,1988-04-23,1988-04-23,
1165000000,서울특별시,서초구,,,22,1988-04-23,,
1165000100,서울특별시,서초구,개포동,,0,1988-04-23,1988-04-23,
1165010100,서울특별시,서초구,방배동,,1,1989-04-27,,
1165010200,서울특별시,서초구,양재동,,2,1992-07-01,,
1165010300,서울특별시,서초구,우면동,,3,1992-07-01,,
1165010400,서울특별시,서초구,원지동,,4,1992-07-01,,
1165010500,서울특별시,서초구,도곡동,,0,1988-07-01,1988-12-31,
1165010600,서울특별시,서초구,잠원동,,5,1988-04-23,,
1165010700,서울특별시,서초구,반포동,,6,1988-04-23,,
1165010800,서울특별시,서초구,서초동,,7,1988-04-23,,
1165010900,서울특별시,서초구,내곡동,,8,1988-04-23,,
1165011000,서울특별시,서초구,염곡동,,9,1988-04-23,,
1165011100,서울특별시,서초구,신원동,,10,1988-04-23,,
1165011200,서울특별시,서초구,역삼동,,0,1988-04-23,1988-04-23,
1165011300,서울특별시,서초구,신사동,,0,1988-04-23,1999-02-01,
1165090100,서울특별시,서초구,서초1동,,0,1988-04-23,1988-04-23,
1165090200,서울특별시,서초구,서초2동,,0,1988-04-23,1988-04-23,
1165090300,서울특별시,서초구,서초3동,,0,1989-04-27,1989-04-27,
1165090400,서울특별시,서초구,반포본동,,0,1988-04-23,1988-04-23,
1165090500,서울특별시,서초구,반포1동,,0,1988-04-23,1988-04-23,
1165090600,서울특별시,서초구,반포2동,,0,1988-04-23,1988-04-23,
1165090700,서울특별시,서초구,반포3동,,0,1988-04-23,1988-04-23,
1165090800,서울특별시,서초구,방배본동,,0,1988-04-23,1988-04-23,
1165090900,서울특별시,서초구,방배1동,,0,1988-04-23,1988-04-23,
1165091000,서울특별시,서초구,방배2동,,0,1988-04-23,1988-04-23,
1165091100,서울특별시,서초구,방배3동,,0,1988-04-23,1988-04-23,
1165091200,서울특별시,서초구,도곡1동,,0,1988-07-01,1988-07-01,
1165091300,서울특별시,서초구,도곡2동,,0,1988-07-01,1988-07-01,
1168000000,서울특별시,강남구,,,23,1988-04-23,,
1168000100,서울특별시,강남구,잠원동,,0,1988-04-23,1988-04-23,
1168000200,서울특별시,강남구,양재동,,0,1988-04-23,1988-04-23,
1168000300,서울특별시,강남구,원지동,,0,1988-04-23,1988-04-23,
1168000400,서울특별시,강남구,우면동,,0,1988-04-23,1988-04-23,
1168000500,서울특별시,강남구,염곡동,,0,1988-04-23,1988-04-23,
1168000600,서울특별시,강남구,내곡동,,0,1988-04-23,1988-04-23,
1168000700,서울특별시,강남구,신원동,,0,1988-04-23,1988-04-23,
1168000800,서울특별시,강남구,방배동,,0,1988-04-23,1988-04-23,
1168000900,서울특별시,강남구,하일동,,0,1988-04-23,1988-04-23,
1168001000,서울특별시,강남구,상일동,,0,1988-04-23,1988-04-23,
1168001100,서울특별시,강남구,명일동,,0,1988-04-23,1988-04-23,
1168001200,서울특별시,강남구,고덕동,,0,1988-04-23,1988-04-23,
1168001300,서울특별시,강남구,암사동,,0,1988-04-23,1988-04-23,
1168001400,서울특별시,강남구,천호동,,0,1988-04-23,1988-04-23,
1168001500,서울특별시,강남구,성내동,,0,1988-04-23,1988-04-23,
1168001600,서울특별시,강남구,풍납동,,0,1988-04-23,1988-04-23,
1168001700,서울특별시,강남구,길동,,0,1988-04-23,1988-04-23,
1168001800,서울특별시,강남구,둔촌동,,0,1988-04-23,1988-04-23,
1168001900,서울특별시,강남구,거여동,,0,1988-04-23,1988-04-23,
1168002000,서울특별시,강남구,마천동,,0,1988-04-23,1988-04-23,
1168002100,서울특별시,강남구,방이동,,0,1988-04-23,1988-04-23,
1168002200,서울특별시,강남구,이동,,0,1988-04-23,1988-04-23,
1168002300,서울특별시,강남구,오금동,,0,1988-04-23,1988-04-23,
1168002400,서울특별시,강남구,송파동,,0,1988-04-23,1988-04-23,
1168002500,서울특별시,강남구,석촌동,,0,1988-04-23,1988-04-23,
1168002600,서울특별시,강남구,가락동,,0,1988-04-23,1988-04-23,
1168002700,서울특별시,강남구,문정동,,0,1988-04-23,1988-04-23,
1168002800,서울특별시,강남구,잠실동,,0,1988-04-23,1988-04-23,
1168002900,서울특별시,강남구,신천동,,0,1988-04-23,1988-04-23,
1168003000,서울특별시,강남구,삼전동,,0,1988-04-23,1988-04-23,
1168003100,서울특별시,강남구,송금동,,0,1988-04-23,1988-04-23,
1168003200,서울특별시,강남구,장지동,,0,1988-04-23,1988-04-23,
1168003300,서울특별시,강남구,학동,,0,1988-04-23,1988-04-23,
1168010100,서울특별시,강남구,역삼동,,1,1988-04-23,,
1168010200,서울특별시,강남구,포이동,,2,1988-07-01,2008-01-01,
1168010300,서울특별시,강남구,개포동,,3,1988-04-23,,
1168010400,서울특별시,강남구,청담동,,4,1988-07-01,,
1154510200,서울특별시,금천구,독산동,,2,1995-03-01,,
1168011400,서울특별시,강남구,일원동,,13,1988-04-23,,
1168011500,서울특별시,강남구,수서동,,14,1992-10-01,,
1168011600,서울특별시,강남구,반포동,,0,1988-04-23,1988-04-23,
1168011700,서울특별시,강남구,서초동,,0,1988-04-23,1988-04-23,
1168011800,서울특별시,강남구,도곡동,,15,1989-01-01,,
1168090100,서울특별시,강남구,압구정1동,,0,1988-07-01,1988-07-01,
1168090200,서울특별시,강남구,압구정2동,,0,1988-07-01,1988-07-01,
1168090300,서울특별시,강남구,청담1동,,0,1988-07-01,1988-07-01,
1168090400,서울특별시,강남구,청담2동,,0,1988-07-01,1988-07-01,
1168090500,서울특별시,강남구,삼성1동,,0,1988-04-23,1988-04-23,
1168090600,서울특별시,강남구,삼성2동,,0,1988-04-23,1988-04-23,
1168090700,서울특별시,강남구,대치1동,,0,1988-04-23,1988-04-23,
1168090800,서울특별시,강남구,대치2동,,0,1988-04-23,1988-04-23,
1168090900,서울특별시,강남구,대치3동,,0,1988-04-23,1988-04-23,
1168091000,서울특별시,강남구,대치4동,,0,1988-07-01,1988-07-01,
1168091100,서울특별시,강남구,역삼1동,,0,1988-04-23,1988-04-23,
1168091200,서울특별시,강남구,역삼2동,,0,1988-04-23,1988-04-23,
1168091300,서울특별시,강남구,도곡1동,,0,1989-01-01,1989-01-01,
1168091400,서울특별시,강남구,도곡2동,,0,1989-01-01,1989-01-01,
1168091500,서울특별시,강남구,개포1동,,0,1988-04-23,1988-04-23,
1168091600,서울특별시,강남구,개포2동,,0,1988-04-23,1988-04-23,
1168091700,서울특별시,강남구,개포3동,,0,1988-04-23,1988-04-23,
1168091800,서울특별시,강남구,개포4동,,0,1988-07-01,1988-07-01,
1171000000,서울특별시,송파구,,,24,1988-04-23,,
1171010100,서울특별시,송파구,잠실동,,1,1988-04-23,,
1171010200,서울특별시,송파구,신천동,,2,1988-04-23,,
1171010300,서울특별시,송파구,풍납동,,3,1988-04-23,,
1171010400,서울특별시,송파구,송파동,,4,1988-04-23,,
1171010500,서울특별시,송파구,석촌동,,5,1988-04-23,,
1171010600,서울특별시,송파구,삼전동,,6,1988-07-01,,
1171010700,서울특별시,송파구,가락동,,7,1988-07-01,,
1171010800,서울특별시,송파구,문정동,,8,1989-09-01,,
1171010900,서울특별시,송파구,장지동,,9,1989-09-01,,
1171011000,서울특별시,송파구,이동,,0,1988-04-23,1988-06-30,
1171011100,서울특별시,송파구,방이동,,10,1992-07-01,,
1171011200,서울특별시,송파구,오금동,,11,1988-04-23,,
1171011300,서울특별시,송파구,거여동,,12,1992-07-01,,
1171011400,서울특별시,송파구,마천동,,13,1988-04-23,,
1174000000,서울특별시,강동구,,,25,1988-04-23,,
1174000100,서울특별시,강동구,잠실동,,0,1988-04-23,1988-04-23,
1174000200,서울특별시,강동구,신천동,,0,1988-04-23,1988-04-23,
1174000300,서울특별시,강동구,풍납동,,0,1988-04-23,1988-04-23,
1174000400,서울특별시,강동구,송파동,,0,1988-04-23,1988-04-23,
1174000500,서울특별시,강동구,석촌동,,0,1988-06-01,1988-06-01,
1111018300,서울특별시,종로구,평창동,,83,1988-04-23,,
1168011300,서울특별시,강남구,율현동,,12,1988-04-23,,
1174000600,서울특별시,강동구,삼전동,,0,1988-04-23,1988-04-23,
1174000700,서울특별시,강동구,가락동,,0,1988-04-23,1988-04-23,
1174000800,서울특별시,강동구,문정동,,0,1988-04-23,1988-04-23,
1174000900,서울특별시,강동구,장지동,,0,1988-04-23,1988-04-23,
1174001000,서울특별시,강동구,방이동,,0,1988-04-23,1988-04-23,
1174001100,서울특별시,강동구,오금동,,0,1988-04-23,1988-04-23,
1174001200,서울특별시,강동구,거여동,,0,1988-04-23,1988-04-23,
1174001300,서울특별시,강동구,마천동,,0,1988-04-23,1988-04-23,
1174001400,서울특별시,강동구,이동,,0,1988-04-23,1988-04-23,
1174010100,서울특별시,강동구,명일동,,2,1988-05-01,,
1174010200,서울특별시,강동구,고덕동,,3,1988-04-23,,
1174010300,서울특별시,강동구,상일동,,4,1988-04-23,,
1174010400,서울특별시,강동구,하일동,,5,1988-04-23,2007-01-01,
1174010500,서울특별시,강동구,길동,,6,1988-04-23,,
1174010600,서울특별시,강동구,둔촌동,,7,1988-04-23,,
1174010700,서울특별시,강동구,암사동,,8,1988-04-23,,
1174010800,서울특별시,강동구,성내동,,9,1988-04-23,,
1174010900,서울특별시,강동구,천호동,,10,1988-04-23,,
1174011000,서울특별시,강동구,강일동,,0,2007-01-01,,
1111017700,서울특별시,종로구,평동,,77,1988-04-23,,
1111017800,서울특별시,종로구,송월동,,78,1988-04-23,,
1111017900,서울특별시,종로구,홍파동,,79,1988-04-23,,
1144010400,서울특별시,마포구,도화동,,4,1988-04-23,,
1144010500,서울특별시,마포구,용강동,,5,1988-04-23,,
1144010600,서울특별시,마포구,토정동,,6,1988-04-23,,
1144010700,서울특별시,마포구,마포동,,7,1988-04-23,,
